Date,Open,High,Low,Close,Adj Close,Volume,sentiment_score_finBert,Similarity_score,custom_model_pred,finBert+similarty_pred,direction
2022-07-11,114.08000183105467,114.3000030517578,110.87000274658205,111.75,111.75,53487600,0.0625,0.12848189915530384,2,0,1
2022-07-12,112.16000366210938,113.2300033569336,108.33999633789062,109.22000122070312,109.22000122070312,54280300,0.2,0.0570713896304369,2,0,1
2022-07-13,107.02999877929688,111.77999877929688,106.01000213623048,110.4000015258789,110.4000015258789,61353800,2.0,0.23800974587599436,2,2,2
2022-07-14,110.23999786376952,111.18000030517578,107.58000183105467,110.62999725341795,110.62999725341795,51163100,0.6666666666666666,0.28949517539391917,2,1,0
2022-07-15,112.5,115.58999633789062,111.58999633789062,113.5500030517578,113.5500030517578,84317800,0.35714285714285715,0.10975917907697814,2,0,2
2022-07-18,115.0,117.23999786376952,113.1500015258789,113.76000213623048,113.76000213623048,59115400,0.5,0.13979975488036872,2,0,1
2022-07-19,115.6999969482422,118.9499969482422,114.02999877929688,118.20999908447266,118.20999908447266,60990000,0.25,0.06225855986122042,2,0,2
2022-07-20,118.62000274658205,123.4800033569336,118.31999969482422,122.7699966430664,122.7699966430664,71268300,0.6666666666666666,0.03057580627501011,2,0,2
2022-07-21,123.1999969482422,124.8499984741211,121.26000213623048,124.62999725341795,124.62999725341795,60239900,0.375,0.12474010651931167,2,0,2
2022-07-22,125.01000213623048,125.5,121.3499984741211,122.41999816894533,122.41999816894533,51463800,0.5,0.031821406058346234,2,0,1
2022-07-25,122.6999969482422,123.63999938964844,120.02999877929688,121.13999938964844,121.13999938964844,50221300,0.5,0.08058721665292978,2,0,1
2022-07-26,115.79000091552734,118.1500015258789,114.52999877929688,114.80999755859376,114.80999755859376,67075100,0.5263157894736842,0.1217753757281523,2,1,1
2022-07-27,117.30999755859376,121.9000015258789,117.16000366210938,120.97000122070312,120.97000122070312,61582000,0.46153846153846156,0.055886824400379106,2,0,2
2022-07-28,121.56999969482422,122.83999633789062,118.08000183105467,122.27999877929688,122.27999877929688,82245500,0.845360824742268,0.11064207207257908,2,1,2
2022-07-29,134.89999389648438,137.64999389648438,132.41000366210938,134.9499969482422,134.9499969482422,148892900,0.6923076923076923,0.14905249176976773,2,1,0
2022-08-01,134.9600067138672,138.8300018310547,133.50999450683594,135.38999938964844,135.38999938964844,76846900,0.18181818181818182,0.04448269231414253,2,0,0
2022-08-02,134.72000122070312,137.44000244140625,134.08999633789062,134.16000366210938,134.16000366210938,61922400,0.42857142857142855,0.11277434229850769,2,1,1
2022-08-03,136.2100067138672,140.49000549316406,136.0500030517578,139.52000427246094,139.52000427246094,71827800,0.7857142857142857,0.00912474621353405,2,1,2
2022-08-04,140.5800018310547,143.55999755859375,139.5500030517578,142.57000732421875,142.57000732421875,70585000,0.125,0.034990997752174735,2,0,2
2022-08-05,140.10000610351562,142.86000061035156,139.60000610351562,140.8000030517578,140.8000030517578,50686900,0.26666666666666666,0.24095701426267624,2,0,2
2022-08-08,142.0500030517578,144.22999572753906,138.2899932861328,139.41000366210938,139.41000366210938,52229000,0.2222222222222222,0.04522171668294403,2,0,1
2022-08-09,138.0500030517578,138.9499969482422,136.2100067138672,137.8300018310547,137.8300018310547,40434700,0.3,0.07616150323301554,2,0,0
2022-08-10,142.89999389648438,144.60000610351562,141.00999450683594,142.69000244140625,142.69000244140625,54773800,0.38461538461538464,0.07591889332979918,2,0,0
2022-08-11,143.86000061035156,144.49000549316406,139.75999450683594,140.63999938964844,140.63999938964844,44867300,0.2222222222222222,0.08560716650552219,2,0,1
2022-08-12,142.0500030517578,143.57000732421875,140.1199951171875,143.5500030517578,143.5500030517578,47643500,0.6,0.06492675530413787,2,0,2
2022-08-15,142.8000030517578,143.75999450683594,141.49000549316406,143.17999267578125,143.17999267578125,39014600,0.0,0.1747103209740349,1,0,0
2022-08-16,143.91000366210938,146.57000732421875,142.0,144.77999877929688,144.77999877929688,59102900,0.2,0.11970950309187174,2,0,2
2022-08-17,142.69000244140625,143.3800048828125,140.77999877929688,142.10000610351562,142.10000610351562,48149800,0.125,0.12671628396492451,2,0,1
2022-08-18,141.32000732421875,142.77000427246094,140.3800048828125,142.3000030517578,142.3000030517578,37458700,0.6666666666666666,0.14543065118292967,2,1,2
2022-08-19,140.47000122070312,141.11000061035156,137.91000366210938,138.22999572753906,138.22999572753906,47792800,0.0,0.009194039274007082,2,0,1
2022-08-22,135.72000122070312,136.32000732421875,132.85000610351562,133.22000122070312,133.22000122070312,50461500,0.0,0.03555876831524074,2,0,1
2022-08-23,133.41000366210938,134.99000549316406,132.9499969482422,133.6199951171875,133.6199951171875,36252100,0.16666666666666666,0.11757606143752734,2,0,0
2022-08-24,132.75,135.47000122070312,132.10000610351562,133.8000030517578,133.8000030517578,38627000,0.0,0.19345500760457732,2,0,2
2022-08-25,135.25999450683594,137.4199981689453,134.27999877929688,137.27999877929688,137.27999877929688,37496300,0.25,0.08019751077517867,2,0,2
2022-08-26,136.5500030517578,137.8300018310547,130.5,130.75,130.75,53322700,0.0,0.22021854110062122,2,0,1
2022-08-29,129.89999389648438,131.9499969482422,128.77000427246094,129.7899932861328,129.7899932861328,48101600,0.0,0.029363618057686836,2,0,0
2022-08-30,131.25,132.07000732421875,126.8499984741211,128.72999572753906,128.72999572753906,49203000,1.0,0.04889295560618242,2,1,1
2022-08-31,129.4499969482422,130.58999633789062,126.73999786376952,126.7699966430664,126.7699966430664,53648700,0.4,-0.00626816600561142,2,0,1
2022-09-01,126.0,128.02000427246094,123.66000366210938,127.81999969482422,127.81999969482422,56636100,0.125,0.06242271792143583,2,0,2
2022-09-02,129.5,131.3800048828125,126.38999938964844,127.51000213623048,127.51000213623048,57429800,0.25,0.09831665479578078,2,1,1
2022-09-06,127.91999816894533,128.6199951171875,124.73999786376952,126.11000061035156,126.11000061035156,43888600,0.2,0.0678057387471199,2,0,1
2022-09-07,126.12000274658205,129.82000732421875,125.4000015258789,129.47999572753906,129.47999572753906,47900300,0.2,0.10469170957803726,2,0,2
2022-09-08,127.72000122070312,130.27999877929688,127.0999984741211,129.82000732421875,129.82000732421875,43988500,0.8,-0.009884249046444893,2,1,2
2022-09-09,130.91000366210938,133.69000244140625,130.75999450683594,133.27000427246094,133.27000427246094,49387600,0.75,0.10583666618913412,2,1,2
2022-09-12,134.10000610351562,136.49000549316406,134.0,136.4499969482422,136.4499969482422,53826900,0.0,0.0909465332256837,2,0,2
2022-09-13,131.00999450683594,131.39999389648438,126.2699966430664,126.81999969482422,126.81999969482422,72694000,0.0,0.22048967544521605,2,0,1
2022-09-14,127.36000061035156,128.83999633789062,126.33000183105467,128.5500030517578,128.5500030517578,45316800,0.2222222222222222,0.16242275428440836,2,0,2
2022-09-15,127.37999725341795,130.3699951171875,125.5,126.27999877929688,126.27999877929688,52887200,0.0,0.04527402073144913,2,0,1
2022-09-16,122.77999877929688,123.87000274658205,120.6999969482422,123.52999877929688,123.52999877929688,115667800,0.0,0.10084899887442589,2,0,2
2022-09-19,122.16000366210938,124.70999908447266,121.8000030517578,124.66000366210938,124.66000366210938,47279700,0.5,0.08933009169995784,2,0,2
2022-09-20,123.3499984741211,124.4000015258789,121.13999938964844,122.19000244140624,122.19000244140624,47698400,0.5,0.07044662261614576,2,1,1
2022-09-21,122.48999786376952,123.76000213623048,118.4499969482422,118.54000091552734,118.54000091552734,58498900,0.16666666666666666,0.06192306817198793,2,0,1
2022-09-22,117.08000183105467,118.79000091552734,116.26000213623048,117.30999755859376,117.30999755859376,55229200,0.5714285714285714,0.14193855758224214,2,1,0
2022-09-23,116.0,116.0500030517578,112.05999755859376,113.77999877929688,113.77999877929688,65126700,0.5,0.16287534683942795,2,1,1
2022-09-26,113.3000030517578,117.33999633789062,113.12999725341795,115.1500015258789,115.1500015258789,62723300,0.0,0.09159841242113284,2,0,2
2022-09-27,117.1999969482422,118.31999969482422,113.0500030517578,114.41000366210938,114.41000366210938,60094700,0.2,0.0035972563549876214,2,0,1
2022-09-28,114.37999725341795,118.6999969482422,113.8000030517578,118.01000213623048,118.01000213623048,55763800,0.5,0.18066660910844803,2,1,2
2022-09-29,115.5999984741211,116.06999969482422,113.05999755859376,114.8000030517578,114.8000030517578,58969700,0.5,0.12407141271978617,2,0,1
